first_page_exposure,polarity,subjectivity,polarity_sign,polarity_magnitude,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob,is_helpful,actual_helpfulness
113,0.5954,0.661640212,1,0.5954,10.33,5.08,1,0,1,0,1,1,0,1,1,0,1,0.44575314509667946,0,0
14,0.9983,0.583922151,1,0.9983,9.09,43.0,1,0,1,1,1,1,1,0,1,1,1,0.7672785130793975,1,2
5,-0.4939,0.616666667,0,0.4939,7.02,2.84,1,0,0,0,1,0,0,1,0,0,1,0.43590401949430974,1,2
40,0.9337,0.541190476,1,0.9337,5.73,5.19,1,0,0,1,1,1,0,0,1,0,1,0.39217446550226015,0,0
71,0.9072,0.557261905,1,0.9072,6.44,18.32,1,1,0,0,1,1,1,0,1,1,1,0.5826547845416421,1,3
19,0.9186,0.726666667,1,0.9186,9.82,3.11,1,0,1,0,1,1,0,0,0,1,1,0.37024925909149964,1,1
13,0.9136,0.738333333,1,0.9136,8.04,3.0,1,0,1,1,1,1,0,0,1,1,1,0.36456039866643497,0,0
25,0.9697,0.578409091,1,0.9697,7.46,7.34,1,0,1,0,1,1,0,1,1,1,1,0.4441408910667538,0,0
13,0.7906,0.407362637,1,0.7906,7.54,4.11,0,1,0,0,1,1,0,1,1,0,1,0.3778147314394885,0,0
130,0.8612,0.629845679,1,0.8612,7.44,13.35,1,0,1,1,1,1,0,1,1,1,1,0.5377919965518037,1,1
242,0.9873,0.609876543,1,0.9873,9.99,10.33,1,1,0,1,1,0,0,1,0,1,1,0.517427202890731,1,16
89,0.9892,0.527781261,1,0.9892,10.58,17.11,1,1,1,1,1,1,1,1,1,1,1,0.5826825491425952,1,5
22,0.9483,0.608454545,1,0.9483,11.48,5.98,0,0,1,0,1,1,0,0,1,0,1,0.3592566608727746,1,1
52,0.9595,0.409602273,1,0.9595,8.43,17.2,1,0,1,1,1,1,0,1,0,1,1,0.5530298346359662,0,0
21,0.7269,0.54,1,0.7269,20.61,2.98,1,0,1,1,1,0,0,0,0,0,1,0.3432740291800602,0,0
145,0.9801,0.633766234,1,0.9801,7.05,5.82,1,0,0,1,1,1,0,0,1,0,1,0.4298259633304495,0,0
7,0.9824,0.503146592,1,0.9824,6.92,10.75,1,1,0,1,1,1,1,1,0,1,1,0.48159829628565376,0,0
7,0.9937,0.551826765,1,0.9937,7.77,30.6,1,1,0,1,1,1,1,1,1,1,1,0.685042578896909,1,2
53,0.9952,0.519597148,1,0.9952,8.96,41.69,1,1,1,1,1,1,0,1,1,1,1,0.7791055941534472,1,6
8,0.9761,0.557575758,1,0.9761,9.1,5.77,1,1,1,1,1,1,0,0,1,1,1,0.4061173167572117,1,1
3,0.9559,0.587362637,1,0.9559,8.55,15.38,1,1,1,1,1,1,1,1,1,1,1,0.5285004566173825,0,0
51,0.5614,0.505803571,1,0.5614,10.79,13.81,1,0,0,0,1,1,1,1,1,1,1,0.5601561504131897,1,1
14,-0.1386,0.412962963,0,0.1386,9.39,9.9,1,0,0,0,0,0,0,1,0,1,1,0.5038868695116633,1,1
13,0.9692,0.715714286,1,0.9692,5.72,9.37,1,0,0,1,1,0,1,1,0,1,1,0.41683424426410415,1,2
474,0.9684,0.555181624,1,0.9684,5.0,19.92,1,1,0,1,1,1,1,1,0,1,1,0.7279776149785336,1,4
27,0.2051,0.46984127,1,0.2051,14.0,10.91,1,0,0,1,1,0,0,0,1,0,1,0.45402101062853417,0,0
18,0.9062,0.586481481,1,0.9062,8.48,5.69,1,0,0,0,1,0,0,0,0,1,1,0.3776492088879279,1,1
82,0.9877,0.484398496,1,0.9877,5.78,8.43,1,1,0,1,1,1,0,0,1,0,1,0.44778001155771535,1,1
56,0.9817,0.599470899,1,0.9817,8.92,7.62,1,0,0,0,1,1,0,0,0,1,1,0.4387817095216843,0,0
21,0.9904,0.8075,1,0.9904,9.6,7.87,1,0,1,1,1,0,0,0,1,1,1,0.37900825046522335,1,1
8,0.891,0.561111111,1,0.891,7.32,3.04,1,0,0,0,1,1,0,0,0,1,1,0.3796026589355695,0,0
101,0.9861,0.736996337,1,0.9861,7.64,6.99,0,0,1,0,1,1,0,0,1,1,1,0.40139926962771744,1,5
24,0.8271,0.4775,1,0.8271,9.85,8.61,1,1,0,0,1,0,0,1,1,1,1,0.45012171585792077,1,2
1913,0.8271,0.460714286,1,0.8271,5.95,5.57,1,0,0,1,1,1,0,0,0,1,1,0.9202441346398019,1,5
14,-0.6115,0.788888889,0,0.6115,6.05,3.75,1,0,0,1,1,0,0,0,0,0,1,0.41778049171033577,0,0
25,0.984,0.585140056,1,0.984,8.17,8.62,1,1,0,0,1,1,0,0,1,1,1,0.4516054528937239,0,0
111,0.8445,0.628081232,1,0.8445,8.92,10.8,1,0,0,0,1,1,0,0,1,1,1,0.5035442090364105,1,1
4,0.9908,0.555934066,1,0.9908,8.38,17.47,1,0,1,1,1,1,0,1,1,1,1,0.5350832550674569,0,0
18,0.9349,0.648484848,1,0.9349,7.84,6.71,1,0,1,1,1,1,0,0,0,1,1,0.40004843007466256,1,1
85,0.9897,0.670555556,1,0.9897,9.43,7.55,1,0,0,1,1,1,0,1,1,1,1,0.46001213960338266,1,5
11,-0.7269,0.0,0,0.7269,2.96,2.19,1,0,0,0,0,0,0,0,0,0,1,0.43968933137193855,1,7
64,0.8591,0.324322773,1,0.8591,9.38,13.62,1,1,0,1,1,1,1,1,1,1,1,0.5599819163237486,0,0
33,0.9979,0.55864899,1,0.9979,7.51,26.49,1,1,0,1,1,1,1,1,1,1,1,0.6548411297036286,0,0
7,0.9453,0.636796537,1,0.9453,5.02,3.48,0,0,0,0,1,0,0,0,1,1,1,0.3158977705163086,0,0
45,-0.2498,0.445272602,0,0.2498,10.71,16.04,1,0,0,1,1,0,1,1,1,1,1,0.6177620861200992,1,1
22,0.9919,0.558695652,1,0.9919,7.67,8.18,1,0,1,1,1,1,0,1,1,1,1,0.444049958862901,0,0
17,0.9883,0.55047619,1,0.9883,8.78,12.22,1,0,0,1,1,0,1,0,1,1,1,0.4528971280484928,0,0
12,0.9872,0.56422619,1,0.9872,7.14,21.64,1,0,1,0,1,1,1,1,0,0,1,0.5713897565012742,1,2
390,0.9861,0.656969697,1,0.9861,9.5,5.2,1,0,1,1,1,0,1,0,1,1,1,0.5066537574428746,1,1
10,0.9371,0.537142857,1,0.9371,11.02,6.98,1,0,0,1,1,0,0,0,1,0,1,0.37394488992938224,0,0
11,0.9397,0.487362637,1,0.9397,7.18,5.21,0,0,0,1,1,1,1,0,1,0,1,0.35840604819002775,0,0
74,0.7579,0.37012987,1,0.7579,7.56,6.18,1,0,0,1,1,1,0,0,1,1,1,0.4526575351653915,0,0
82,0.6808,0.616,1,0.6808,8.5,4.83,1,1,0,1,1,1,0,0,0,1,1,0.4266836775001684,1,6
19,0.9053,0.593030303,1,0.9053,6.23,6.24,1,1,1,1,1,0,0,1,1,0,1,0.3788901054859275,0,0
17,0.9432,0.642916667,1,0.9432,6.52,7.14,1,0,0,1,1,1,1,0,0,1,1,0.4177580629171502,1,1
12,0.9794,0.550308123,1,0.9794,10.3,10.9,1,1,0,1,1,0,1,0,1,1,1,0.44500970215749835,0,0
4,0.9468,0.550757576,1,0.9468,10.24,8.23,1,0,0,1,1,0,0,1,1,1,1,0.4159676280269394,0,0
56,0.9818,0.624621212,1,0.9818,8.65,8.14,1,1,1,1,1,1,0,1,1,1,0,0.39655904673562176,0,0
86,0.9313,0.590151515,1,0.9313,8.89,4.7,1,0,1,0,1,0,0,0,0,1,1,0.3862814064159893,1,1
6,0.9621,0.384081633,1,0.9621,11.46,9.11,1,0,1,1,1,1,0,1,1,1,1,0.4645191162847587,0,0
7,0.9712,0.63625,1,0.9712,4.25,5.54,1,0,0,1,1,1,0,1,1,1,1,0.40872732354267993,0,0
6,0.9575,0.84,1,0.9575,4.4,3.36,1,0,1,1,1,0,0,0,0,1,1,0.3181777299476418,0,0
23,0.8225,0.485714286,1,0.8225,8.97,3.51,0,0,1,0,1,1,0,0,1,0,1,0.3456910202549561,0,0
99,0.9949,0.701851852,1,0.9949,14.16,17.33,1,0,1,1,1,1,1,0,1,0,1,0.5399036682965671,1,3
29,0.9014,0.502380952,1,0.9014,8.04,5.39,1,0,0,0,1,1,0,0,1,0,1,0.4043321742481526,0,0
53,0.9774,0.71547619,1,0.9774,7.76,7.48,1,1,0,1,1,1,1,0,1,1,1,0.4431445070660116,1,2
35,0.9877,0.551644345,1,0.9877,7.19,16.06,1,1,1,1,1,1,0,1,1,1,1,0.5368566608777899,0,0
74,-0.1027,0.459920635,0,0.1027,4.31,4.98,1,0,1,1,1,1,1,0,1,0,1,0.49211269713777644,0,0
97,0.9382,0.589049587,1,0.9382,5.44,8.55,1,0,0,0,1,1,1,0,1,0,1,0.4620339930021257,1,6
4,0.1182,0.52,1,0.1182,7.02,2.22,0,0,0,0,1,0,0,1,1,0,1,0.33743666499348984,1,2
23,0.5563,0.619569067,1,0.5563,12.83,7.99,1,0,0,0,1,1,1,0,1,1,1,0.46743456517130716,0,0
2,0.2954,0.558556999,1,0.2954,6.79,8.61,1,0,1,1,1,1,0,0,1,1,1,0.4501781678742895,1,1
11,0.9946,0.564583333,1,0.9946,4.25,14.22,1,0,0,1,1,1,0,1,1,1,1,0.5038711528905077,0,0
17,0.9937,0.63469697,1,0.9937,7.49,10.27,1,0,0,1,1,1,0,1,1,1,1,0.46344568176337725,1,2
5,0.2905,0.533333333,1,0.2905,9.18,7.61,1,1,1,0,1,0,1,0,1,1,1,0.43769541811389245,1,1
6,0.9757,0.446617406,1,0.9757,14.6,18.22,1,0,1,1,1,1,1,1,1,0,1,0.5494591935089854,1,1
50,0.4019,0.474561404,1,0.4019,13.02,13.88,1,0,0,1,1,1,1,1,1,1,1,0.5624476609153332,1,2
10,-0.9526,0.410765766,0,0.9526,9.7,27.37,1,1,1,1,1,1,1,1,1,1,1,0.7661501339961859,1,1
77,-0.9485,0.540119048,0,0.9485,8.39,9.99,1,1,1,0,1,1,0,0,0,1,1,0.6017053497083719,1,1
12,0.9768,0.4875,1,0.9768,8.21,6.39,0,0,1,0,1,1,0,0,1,1,1,0.380983002114684,1,1
134,0.8402,0.458333333,1,0.8402,9.82,1.82,0,0,0,0,1,1,0,0,1,0,1,0.37396110508425123,0,0
7,0.8225,0.52962963,1,0.8225,10.94,1.66,1,0,1,0,1,0,0,0,1,0,1,0.32976562124767195,0,0
163,0.9808,0.574074074,1,0.9808,6.56,1.84,1,0,1,0,1,0,0,0,1,1,1,0.38984083731998037,0,0
17,0.8957,0.36,1,0.8957,10.12,4.33,0,0,0,0,1,0,0,0,0,0,1,0.3258996613730798,1,1
38,0.7427,0.468303571,1,0.7427,8.45,14.43,1,0,0,1,1,1,1,1,1,1,1,0.5467963920581433,1,4
19,0.9885,0.61609371,1,0.9885,9.46,12.5,1,1,0,0,1,1,1,1,1,1,1,0.5156019809284755,1,6
15,0.6901,0.516666667,1,0.6901,5.15,2.5,1,0,0,0,1,1,0,0,0,0,0,0.31003636955394753,0,0
52,0.9727,0.523945499,1,0.9727,7.7,14.54,1,0,1,1,1,1,1,1,1,1,1,0.5349514186977851,1,4
15,-0.4404,0.350277778,0,0.4404,7.02,2.59,0,0,0,0,0,1,0,1,0,0,1,0.41891464124180927,0,0
33,0.9893,0.675,1,0.9893,7.68,8.52,1,1,0,0,1,0,0,1,1,1,1,0.4310002297489995,0,0
29,0.9371,0.726190476,1,0.9371,7.16,3.17,1,0,1,0,1,0,0,0,1,0,1,0.3318770468488628,1,1
3,0.9148,0.560166667,1,0.9148,6.32,7.76,1,0,0,0,1,0,0,1,1,0,1,0.3975082376601053,0,0
178,0.9963,0.518617571,1,0.9963,10.05,26.93,1,1,1,1,1,1,1,0,1,1,1,0.6922070216268137,1,1
32,0.9578,0.716666667,1,0.9578,5.78,3.64,1,0,0,1,1,0,0,0,1,1,1,0.34979005048179196,0,0
70,0.9868,0.56372549,1,0.9868,9.84,8.2,1,1,1,0,1,1,1,0,1,0,1,0.45352591007314236,0,0
41,0.6908,0.667619048,1,0.6908,9.15,3.91,1,0,0,1,0,0,0,0,0,1,1,0.340353467736283,0,0
22,0.2598,0.46025641,1,0.2598,8.56,7.49,1,0,0,1,1,1,0,1,1,1,1,0.47697688473589683,0,0
13,0.8402,0.42768595,1,0.8402,6.65,7.01,1,0,0,1,1,0,0,0,0,1,1,0.3917770230516037,0,0
52,0.9747,0.662222222,1,0.9747,8.77,3.89,1,0,0,1,1,0,0,1,0,0,1,0.3547779532117011,0,0
71,0.9816,0.597077922,1,0.9816,9.67,8.8,1,1,1,0,1,1,1,1,1,1,1,0.493038029832585,1,4
37,0.9153,0.525,1,0.9153,14.33,1.45,0,0,0,0,1,1,0,0,0,0,1,0.32765813767647173,0,0
3,0.996,0.564559885,1,0.996,6.31,31.92,1,0,1,1,1,1,1,1,1,1,1,0.684232952535126,0,0
35,0.9919,0.641217949,1,0.9919,7.89,19.29,1,1,1,1,1,1,1,1,1,1,1,0.5750113438499082,0,0
38,-0.7506,0.607291667,0,0.7506,6.39,7.8,0,0,0,0,0,1,0,0,0,1,1,0.48184690993296353,1,2
8,0.998,0.60640488,1,0.998,8.09,39.97,1,0,1,1,1,1,1,1,1,1,1,0.7526337784120778,1,1
9,0.9863,0.483571429,1,0.9863,7.45,18.32,1,0,0,1,1,1,1,1,1,1,1,0.565140091001546,0,0
75,0.7722,0.559157509,1,0.7722,17.34,4.99,1,0,0,1,1,1,0,0,0,1,1,0.42930516523439377,1,2
5,0.8074,0.55,1,0.8074,7.4,2.23,0,0,0,0,1,1,1,1,1,0,1,0.35146479219391236,1,2
7,0.946,0.636507937,1,0.946,10.33,4.77,1,0,1,0,1,1,0,0,0,0,1,0.3698810933355485,0,0
18,0.9702,0.735714286,1,0.9702,8.04,2.94,1,0,0,0,1,1,0,1,1,0,1,0.3740677307612182,0,0
36,0.932,0.533072973,1,0.932,7.13,9.53,1,0,0,1,1,1,1,1,1,1,1,0.48207509995422443,0,0
12,0.9662,0.67537037,1,0.9662,11.98,10.42,1,1,0,1,1,1,0,0,1,1,1,0.4554752690057045,0,0
11,0.9418,0.703368056,1,0.9418,7.93,8.93,1,0,1,1,1,1,0,1,0,0,1,0.41369339521262277,0,0
50,0.9783,0.585952381,1,0.9783,5.53,10.44,1,0,1,1,1,1,1,0,1,1,1,0.4684720587917843,0,0
19,0.9891,0.558333333,1,0.9891,11.06,8.12,1,1,0,1,1,1,0,0,1,1,1,0.4403843085642196,0,0
82,0.9578,0.733888889,1,0.9578,10.64,6.2,1,1,1,1,1,0,0,0,1,1,0,0.33734972636994165,0,0
101,-0.1811,0.526284271,0,0.1811,8.84,9.58,1,0,0,0,1,1,1,0,1,1,1,0.5859328597816506,1,1
28,0.9081,0.417460317,1,0.9081,7.35,8.12,1,0,1,0,1,1,0,0,1,1,1,0.4501721479972718,1,1
10,0.9913,0.480542328,1,0.9913,9.11,23.87,1,1,1,1,1,1,0,1,1,1,1,0.6138590601683895,0,0
4,-0.0516,0.6,0,0.0516,2.52,1.42,1,0,0,0,1,0,0,0,0,0,1,0.3797675660921359,0,0
23,0.7906,0.55,1,0.7906,3.6,1.75,1,0,0,0,1,0,0,0,0,0,1,0.3263459383985853,0,0
8,0.9538,0.657142857,1,0.9538,11.58,2.6,0,0,0,0,1,1,0,0,1,1,0,0.28630628721603407,1,1
38,0.9701,0.52991453,1,0.9701,10.18,6.33,1,1,0,1,1,0,0,1,0,0,1,0.38904895850878823,1,1
21,0.9889,0.702638889,1,0.9889,12.85,18.76,1,0,1,0,1,1,1,0,1,1,1,0.5519489064110333,1,2
5,0.9735,0.5475,1,0.9735,10.02,5.07,1,1,0,1,1,0,0,1,1,0,1,0.3713483702252875,1,1
119,0.743,0.792424242,1,0.743,8.0,3.03,1,0,1,1,1,1,0,0,0,0,1,0.37896535148243304,0,0
18,0.8102,0.432467532,1,0.8102,7.58,5.61,1,1,0,0,1,0,0,0,1,1,1,0.4026837342022514,0,0
25,0.987,0.46525974,1,0.987,9.24,8.86,1,0,0,1,1,1,0,0,1,1,1,0.44902366040261643,0,0
13,0.8658,0.663939394,1,0.8658,9.59,5.86,1,0,0,0,1,0,1,1,1,1,1,0.408415838038587,1,5
3,0.981,0.555744949,1,0.981,8.1,14.19,1,1,0,1,1,0,1,1,1,1,1,0.48950314974798737,1,1
120,0.9808,0.637222222,1,0.9808,9.92,8.17,1,0,0,1,1,0,0,1,1,1,1,0.45033204893855344,1,6
10,0.972,0.476447246,1,0.972,9.11,11.28,1,0,0,0,1,1,1,1,1,1,1,0.5035086914741757,0,0
3,0.8442,0.425714286,1,0.8442,8.12,3.5,1,0,0,0,1,0,0,0,1,0,1,0.3532781299542341,0,0
62,-0.9458,0.599078884,0,0.9458,6.41,21.95,1,1,1,1,1,1,1,0,1,1,1,0.7121781421584479,1,6
282,0.9595,0.734583333,1,0.9595,21.88,3.04,0,0,0,0,1,0,0,0,1,1,1,0.41525359648479926,0,0
66,0.8779,0.375757576,1,0.8779,9.9,8.43,1,0,1,0,1,0,1,0,1,1,1,0.4522001008246468,1,1
65,0.9907,0.600833333,1,0.9907,5.65,6.74,1,0,0,1,1,1,0,0,1,0,1,0.4106139887606531,0,0
40,0.9892,0.575833333,1,0.9892,6.19,8.77,1,0,0,1,1,1,0,1,0,1,1,0.45113114583690345,1,1
13,0.965,0.625542328,1,0.965,8.41,11.59,1,0,1,0,1,1,0,0,1,1,1,0.46548592836832514,1,1
16,0.9513,0.449352945,1,0.9513,7.58,26.74,1,1,1,1,1,1,1,0,0,1,1,0.6328873266334014,1,1
8,0.9423,0.405,1,0.9423,15.44,8.74,1,0,0,0,1,1,1,0,1,0,1,0.4535327936492208,0,0
136,0.4728,0.54,1,0.4728,4.93,3.26,1,0,0,1,1,0,0,0,0,1,1,0.4023785261953173,1,2
26,0.9875,0.507204861,1,0.9875,6.93,16.92,1,0,0,1,1,1,1,0,1,1,1,0.538592032855922,1,2
131,0.9758,0.520216049,1,0.9758,8.49,10.99,1,0,0,1,1,1,0,1,1,1,1,0.522773522587828,0,0
195,0.9916,0.548689006,1,0.9916,6.85,12.88,1,0,0,1,1,1,1,1,1,1,1,0.5720846055331723,0,0
23,0.9618,0.542424242,1,0.9618,6.82,6.77,1,0,0,1,1,0,1,0,1,0,1,0.3810273471134907,0,0
9,-0.5718,0.453835979,0,0.5718,10.39,21.24,1,0,0,0,1,1,1,0,1,1,1,0.6911751930354566,1,3
241,0.934,0.555088757,1,0.934,7.04,11.9,1,0,0,1,1,1,0,1,1,1,1,0.5704635478154161,1,2
67,0.9835,0.725,1,0.9835,8.54,5.01,1,0,1,0,1,1,0,0,0,1,1,0.4025328838479683,0,0
22,0.891,0.759722222,1,0.891,1.52,1.16,1,0,0,0,1,0,0,0,1,1,0,0.2732441665364465,1,1
26,0.9517,0.748954545,1,0.9517,6.34,6.01,1,0,0,0,1,1,0,0,1,1,1,0.408028341147951,0,0
68,0.9813,0.616322314,1,0.9813,8.81,8.05,1,0,0,1,1,1,1,1,1,1,1,0.4726985442915724,1,1
228,0.9665,0.71375,1,0.9665,8.78,3.95,1,0,0,1,1,1,0,0,0,1,1,0.4484484247568052,0,0
14,0.9803,0.54531784,1,0.9803,8.48,8.64,1,0,0,1,1,1,0,0,1,1,1,0.43682318636071243,0,0
32,0.9989,0.531235828,1,0.9989,9.04,25.9,1,1,0,1,1,1,1,1,1,1,1,0.6519861077521589,1,1
163,0.8057,0.498023715,1,0.8057,7.59,10.59,1,1,0,0,1,1,1,1,0,1,1,0.5539094253259139,1,3
3,0.2023,0.466125541,1,0.2023,9.52,13.27,1,0,0,0,1,0,1,1,1,1,1,0.5196023619520832,1,2
115,0.9984,0.555302484,1,0.9984,9.5,43.31,1,0,0,1,1,1,1,1,1,1,1,0.8101711447993135,0,0
22,0.9796,0.713777778,1,0.9796,7.99,6.93,1,0,0,1,1,1,1,1,1,0,1,0.418293333209418,1,1
17,0.5719,0.75,1,0.5719,6.74,1.79,1,0,0,0,0,1,0,0,0,0,0,0.275432633054661,1,2
32,-0.5379,0.546428571,0,0.5379,10.4,4.17,1,0,0,1,1,1,1,0,1,0,1,0.49615381778052176,1,4
7,0.9942,0.644074074,1,0.9942,7.08,9.71,1,0,1,1,1,0,0,1,1,0,1,0.3979159979577947,1,2
24,0.9823,0.766666667,1,0.9823,11.56,8.08,1,0,0,1,1,1,1,1,1,1,1,0.4493119312344948,0,0
13,0.872,0.473714927,1,0.872,9.11,5.95,1,0,0,1,1,1,0,0,1,0,1,0.4000874928614697,1,1
51,0.9919,0.576339286,1,0.9919,6.57,14.6,1,0,1,1,1,0,0,1,1,1,1,0.4870038288341695,0,0
5,0.9838,0.724458874,1,0.9838,9.1,8.04,1,0,0,1,1,1,1,1,1,1,1,0.4422315784867886,0,0
1695,0.9136,0.503535354,1,0.9136,10.64,7.23,1,0,1,1,1,0,1,0,0,1,1,0.888688899794596,1,8
46,0.9231,0.625925926,1,0.9231,11.04,5.98,1,0,1,1,1,0,1,0,1,0,1,0.3766484387713912,1,15
27,0.9959,0.626266667,1,0.9959,6.91,16.16,1,1,1,1,1,1,1,1,0,1,1,0.5315865406584923,1,1
16,0.9645,0.482291667,1,0.9645,7.89,11.93,1,1,0,1,1,0,1,1,1,1,1,0.47615569365538607,0,0
49,-0.8798,0.477756892,0,0.8798,9.73,10.3,1,1,1,1,1,1,1,0,1,1,1,0.6064616770793335,1,14
22,0.9565,0.792857143,1,0.9565,5.68,2.85,1,0,0,0,1,1,0,0,1,1,0,0.3142769381029896,1,2
35,0.9895,0.675223665,1,0.9895,8.58,7.98,1,0,1,0,1,1,1,0,1,1,1,0.4424672507149132,0,0
95,0.9855,0.576111111,1,0.9855,7.47,8.2,1,0,0,1,1,0,1,0,1,0,1,0.4186163022471202,1,1
11,0.9374,0.530992063,1,0.9374,7.43,5.17,1,0,0,1,1,1,0,0,1,1,1,0.4019321865039782,0,0
19,0.9904,0.608333333,1,0.9904,6.46,10.66,1,0,1,1,1,1,0,0,1,1,1,0.44789407850218205,1,1
25,0.9432,0.462820513,1,0.9432,8.13,6.67,1,1,0,0,1,1,0,0,1,1,1,0.44119025251365857,1,1
15,0.9246,0.680383117,1,0.9246,10.15,7.89,1,0,0,1,1,1,1,1,0,0,1,0.42398450329397674,1,3
19,0.9929,0.449885347,1,0.9929,7.6,46.11,1,0,1,1,1,1,1,1,1,1,1,0.8064530946210977,1,1
86,0.9854,0.499255952,1,0.9854,11.22,14.0,1,0,1,1,1,0,1,0,1,1,1,0.49807714757856186,0,0
40,0.9909,0.461498918,1,0.9909,7.62,25.78,1,1,1,1,1,1,1,0,1,1,1,0.6372925434760307,1,5
52,0.9571,0.625,1,0.9571,11.55,6.42,1,0,1,0,1,1,1,0,0,0,1,0.41372685768247836,0,0
25,0.9806,0.572077922,1,0.9806,8.1,7.07,1,0,0,1,1,1,0,1,1,1,1,0.4386130383138929,0,0
24,0.9037,0.608333333,1,0.9037,6.72,5.33,1,0,1,0,1,0,1,0,1,1,1,0.386027863610945,0,0
63,0.7845,0.471212121,1,0.7845,6.88,5.54,1,1,0,0,1,0,0,0,0,0,1,0.3898414143712313,1,1
8,0.6749,0.474262821,1,0.6749,6.74,12.5,1,1,1,0,1,1,1,1,0,1,1,0.5171245012703165,0,0
61,0.6054,0.361038961,1,0.6054,7.48,8.76,1,0,1,1,1,1,0,1,1,1,1,0.4922897984490661,1,15
138,0.98,0.541666667,1,0.98,9.24,9.21,1,0,1,0,1,1,0,0,1,1,1,0.4930358520588408,1,7
52,0.9922,0.652479339,1,0.9922,10.84,12.97,1,0,1,1,1,1,0,0,1,1,1,0.4854920177581994,1,4
154,0.9481,0.428700397,1,0.9481,8.48,14.57,1,0,0,1,1,1,1,0,1,1,1,0.5696723909112947,1,3
48,0.9169,0.479145022,1,0.9169,8.01,4.16,0,0,0,0,1,1,0,0,0,0,1,0.3537466885883781,1,1
11,0.8689,0.748666667,1,0.8689,6.56,1.45,1,0,0,0,1,0,0,0,0,1,0,0.2712687816626297,0,0
134,0.7739,0.394352617,1,0.7739,7.66,4.63,1,1,0,0,1,1,0,1,0,1,1,0.4789536000524965,1,2
174,0.9952,0.515012765,1,0.9952,9.24,29.34,1,1,1,0,1,1,0,1,1,1,1,0.7232299741269784,1,9
11,0.4767,0.833333333,1,0.4767,5.75,2.42,1,0,0,0,1,0,0,1,1,0,1,0.34580458997723623,1,5
18,0.9747,0.526715686,1,0.9747,9.1,7.89,1,0,0,0,1,1,1,1,1,1,1,0.4675709214373603,1,2
55,0.9673,0.527777778,1,0.9673,15.99,3.88,1,0,1,1,1,1,1,0,0,1,1,0.40961666579431183,1,2
11,0.9633,0.647619048,1,0.9633,4.64,3.82,1,0,0,1,1,1,0,1,0,0,1,0.36733568467795924,0,0
37,0.8126,0.357142857,1,0.8126,7.18,2.79,0,1,0,0,1,0,0,0,0,0,1,0.32369571126601787,1,1
19,0.9903,0.461040373,1,0.9903,10.83,31.35,1,1,0,0,1,1,1,1,1,1,1,0.7104996515616016,1,3
53,0.9928,0.5640625,1,0.9928,6.87,7.64,1,0,0,1,1,1,1,0,1,1,1,0.44780072116314895,0,0
5,-0.5819,0.446666667,0,0.5819,9.51,4.61,1,0,0,0,1,0,0,0,0,1,1,0.47533667486979797,0,0
104,0.9465,0.669351852,1,0.9465,5.06,6.3,1,1,0,1,1,1,0,1,1,1,1,0.4571008441941473,0,0
10,0.9577,0.653076923,1,0.9577,6.19,6.85,1,0,0,1,1,1,0,0,0,1,1,0.4006734107012381,0,0
26,0.8834,0.508333333,1,0.8834,9.6,3.19,0,0,0,0,1,1,0,0,1,0,1,0.345312042259991,1,1
93,0.9832,0.499433107,1,0.9832,8.62,9.37,1,0,0,1,1,1,1,0,1,0,1,0.468248233670808,1,1
10,0.9943,0.63969697,1,0.9943,4.47,9.62,1,0,1,1,1,0,1,1,0,1,1,0.4162881185761949,1,2
9,0.9903,0.531888889,1,0.9903,7.11,11.61,1,0,0,1,1,1,0,0,1,1,1,0.46485881049886874,1,1
20,0.8779,0.501952381,1,0.8779,13.75,10.81,1,0,0,0,1,1,0,1,1,1,1,0.49839961683951917,1,1
8,0.7506,0.354166667,1,0.7506,5.58,6.17,1,0,1,1,1,1,0,0,0,1,1,0.4148949209373644,0,0
19,0.8193,0.574074074,1,0.8193,10.74,4.57,1,0,0,1,1,1,0,0,1,1,1,0.4034789855674537,1,1
9,0.9626,0.616322314,1,0.9626,8.85,5.26,1,0,1,1,1,1,1,0,1,0,1,0.3841989500335418,0,0
14,0.9558,0.672888889,1,0.9558,9.76,8.18,1,0,0,1,1,0,0,1,1,1,1,0.4101942311496364,0,0
29,0.8126,0.875,1,0.8126,8.56,1.79,0,0,1,0,1,0,0,0,0,1,1,0.2903545316628645,0,0
29,0.9809,0.563522727,1,0.9809,10.84,11.85,1,0,1,1,1,1,1,0,1,0,1,0.4633458233550076,0,0
11,0.9402,0.487750885,1,0.9402,9.32,9.23,1,0,0,1,1,1,0,0,1,1,1,0.4480159626955965,1,2
363,-0.296,0.233333333,0,0.296,4.84,5.95,1,0,0,0,0,1,1,0,1,1,1,0.6391016767685946,1,6
15,0.9686,0.695767196,1,0.9686,10.31,5.8,1,0,0,1,1,1,0,1,0,1,1,0.4084850825958826,0,0
12,0.9877,0.740584416,1,0.9877,12.13,8.18,1,0,0,0,1,1,0,0,1,0,1,0.411568020765451,0,0
54,0.9422,0.583638584,1,0.9422,8.78,13.13,1,1,1,1,1,1,0,0,1,1,1,0.4981810484080012,1,3
72,-0.765,0.49375,0,0.765,7.38,8.68,1,0,0,0,1,1,1,0,0,0,1,0.5704274636043064,1,4
