,first_page_exposure,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
196520,11,0.9908,0.608636364,7.26,6.51,3,0,1,0,7,0,0,0,2,1,6,0.3898072617967977
201403,129,0.9913,0.671031746,5.53,6.65,4,0,0,0,3,0,0,0,2,0,3,0.4151373484725059
541186,462,0.9881,0.564766082,10.63,10.27,3,1,1,2,7,1,0,0,2,5,4,0.5910845214854287
579516,22,0.9963,0.519444444,9.53,18.0,5,0,2,3,11,0,1,1,5,5,7,0.5184837718366114
33189,6,0.926,0.464285714,5.73,2.81,2,0,1,0,2,1,0,0,0,1,2,0.3843144106475301
132942,23,0.0,0.0,4.8,0.76,1,0,0,0,0,0,0,0,0,0,0,0.5102177864949589
365600,125,0.9954,0.464546131,10.81,17.97,5,0,0,1,5,2,0,1,1,0,16,0.6040033317907371
401061,21,0.9601,0.567777778,8.29,6.64,3,0,1,3,4,0,0,0,1,1,7,0.38587131100516764
495128,113,0.0516,0.583924162,7.7,4.5,2,0,0,0,2,1,0,0,0,2,1,0.47470392750909485
13338,8,0.9633,0.427083333,10.95,6.67,2,0,1,0,4,1,2,0,4,1,3,0.408789682617477
546134,12,0.9846,0.423333333,9.22,6.52,3,0,2,0,5,3,0,1,2,0,3,0.437416026560652
630202,21,0.9801,0.588636364,6.9,9.86,1,0,0,3,9,0,0,0,5,1,11,0.41548372396869937
610687,328,0.9642,0.664285714,5.75,4.05,3,0,0,2,5,1,0,2,0,1,1,0.4682903633258947
504273,218,0.7579,0.484492063,10.6,5.42,0,1,1,1,2,2,0,2,2,1,3,0.4874382481535374
213722,542,0.9093,0.485974026,6.25,6.67,1,1,0,2,4,2,0,1,2,3,8,0.6110780760310875
479301,146,0.9892,0.486353858,8.13,12.28,1,0,1,1,7,2,0,1,3,0,4,0.5317520543852536
110755,6,0.875,0.419191919,6.33,11.0,2,0,0,0,6,3,1,0,0,2,13,0.5171299689330552
677124,60,0.9744,0.552619048,9.87,12.87,2,0,1,0,7,4,0,3,0,2,12,0.536835803281726
301756,10,0.9186,0.384848485,9.49,3.7,1,0,0,1,3,1,0,0,1,0,3,0.4003566962231181
587575,62,-0.931,0.54994898,6.66,29.19,6,0,0,0,8,3,3,4,6,2,32,0.7967424308136587
114157,350,0.8074,0.518333333,7.19,8.31,4,0,1,2,4,3,0,2,0,1,7,0.5759290336427606
438609,63,0.9859,0.595502646,7.18,12.55,4,2,2,2,7,2,0,0,2,5,11,0.48460291856809845
448797,16,0.6808,0.75,13.9,1.42,0,0,0,1,0,1,0,0,4,0,1,0.3041595322407713
283985,18,0.7783,0.350757576,6.58,1.92,2,0,0,0,3,0,0,0,1,1,1,0.4007865665724793
769874,122,0.9881,0.575,9.76,9.53,3,0,1,0,9,3,0,0,2,1,2,0.48663596964354994
564513,47,0.9628,0.669642857,11.87,9.86,3,0,0,1,3,3,0,0,1,1,7,0.4382287038129923
589647,65,0.9906,0.78,4.34,4.08,1,0,0,1,9,0,0,2,1,0,2,0.35910347040227086
204919,3,0.9509,0.619318182,7.84,8.02,2,0,1,0,4,1,1,0,3,1,4,0.39814000837440156
253337,10,0.9118,0.75,6.64,2.16,2,0,0,0,2,1,0,0,0,0,0,0.32678007932902725
738331,246,0.9586,0.46518759,10.19,17.42,6,1,2,0,8,2,0,1,2,1,8,0.6387322725570641
749877,51,0.8834,0.6,6.7,2.1,2,0,1,0,2,0,0,0,0,1,0,0.36052414992892867
557292,11,0.9546,0.498139881,7.85,8.26,3,1,1,1,5,1,1,1,2,4,5,0.4310547837906789
586176,1268,0.9273,0.578055556,6.74,14.62,2,2,1,4,7,2,1,3,0,4,9,0.856871054571764
556272,19,0.9935,0.609313725,8.42,15.48,4,0,1,1,4,3,2,3,2,2,8,0.5085250211874254
312204,33,0.9975,0.594972818,9.35,22.96,5,0,1,4,10,2,0,2,2,1,6,0.5882916290136495
303915,57,-0.6486,0.461507937,11.03,4.11,2,0,0,0,1,1,1,0,1,0,2,0.5076616523787749
479191,16,0.9413,0.63031746,6.37,8.11,3,0,0,3,9,0,1,0,0,1,10,0.4057762021725776
135807,7,0.9569,0.56,7.28,10.77,4,0,0,1,5,3,0,1,1,2,5,0.4680058944259443
133648,3,0.995,0.556483199,9.05,12.52,3,1,1,2,8,1,1,0,4,3,7,0.45068254668677177
394606,134,0.891,0.546599327,5.47,7.82,4,0,0,2,6,2,1,0,0,1,3,0.47359384916776015
753084,339,0.9287,0.568137255,11.61,10.25,6,1,0,3,4,3,2,1,0,5,10,0.5625724512895041
177025,6,0.9919,0.522628012,8.84,18.19,3,0,1,3,10,1,2,2,4,3,13,0.530188461906843
689783,9,0.9686,0.559142857,10.44,12.41,2,1,0,2,4,6,0,1,2,3,7,0.49290142878756016
467717,17,0.875,0.85,7.22,2.64,0,0,1,2,3,0,0,0,0,0,2,0.3035621828416406
609826,171,0.9651,0.451282051,11.81,6.32,2,1,0,3,4,1,0,0,1,1,4,0.4579963520710393
745616,42,0.9921,0.498333333,8.14,12.34,5,0,0,6,9,1,0,0,3,1,8,0.4606025826483978
620459,56,0.9393,0.5625,6.93,7.18,1,0,0,1,6,4,1,0,1,0,3,0.4452414298446124
590274,26,0.8519,0.605,8.12,7.96,3,0,0,2,3,1,0,0,4,0,3,0.3997867741156541
224674,242,-0.2887,0.455555556,3.2,1.12,1,0,0,0,1,0,0,0,1,0,0,0.5207777098003283
213040,22,0.975,0.515396825,5.88,14.07,2,0,1,1,7,4,1,0,2,1,8,0.5217710786068926
123413,2,0.5719,0.332857143,6.34,3.23,0,0,0,0,0,4,0,0,0,2,1,0.4537963158017283
424874,16,0.9803,0.488636364,10.59,4.01,2,1,0,0,6,1,0,0,1,0,1,0.3894568934462272
542938,496,0.9682,0.552350427,5.63,4.76,5,0,1,4,4,2,0,0,0,2,4,0.5448359801698024
681106,29,-0.4404,0.59,8.31,4.5,0,0,0,0,0,0,1,0,0,0,5,0.46567824360191173
61930,55,0.9659,0.570512821,8.46,9.25,2,2,0,1,4,2,1,3,1,3,3,0.45729231031129286
514162,15,0.9846,0.555555556,6.33,7.07,3,0,0,0,6,0,1,1,3,0,3,0.40336114935326917
66359,43,0.9813,0.636759907,8.11,8.46,2,0,0,0,8,2,0,1,2,4,8,0.43951957338606545
437414,6,0.9853,0.729444444,8.57,9.39,3,0,2,0,4,2,0,1,1,2,5,0.4091824008245598
503188,302,0.3855,0.656041667,5.82,3.35,2,0,0,0,2,0,0,1,0,2,3,0.4914167146621607
731897,14,0.9893,0.573133903,8.34,35.99,3,1,2,3,11,3,4,1,11,3,10,0.6965458061354532
292876,46,0.6908,1.0,8.13,0.71,1,0,0,0,1,0,0,0,0,0,0,0.2853771986038107
210566,19,0.9413,0.518292929,9.09,22.8,11,1,1,1,8,0,3,1,8,3,11,0.5683187692891516
540384,40,0.7889,0.391875,6.8,4.73,3,0,0,0,2,0,0,0,1,0,6,0.4323693386605042
180941,4,0.9937,0.491773399,9.43,16.88,6,0,2,7,13,2,3,3,3,3,11,0.5060831007728995
356960,102,0.9432,0.479061625,7.73,10.74,3,1,0,2,7,1,1,0,3,0,7,0.4879640071009736
300066,23,0.9217,0.619047619,9.15,3.35,1,0,2,0,3,2,0,0,1,0,2,0.36442493914927176
528127,6,0.9872,0.512566138,6.57,10.05,3,0,0,2,9,0,1,0,0,3,8,0.4503708072570961
689736,98,0.9916,0.535144033,9.89,17.13,8,0,0,6,6,1,2,2,4,2,14,0.5219139153460183
385925,30,0.9779,0.56,8.63,17.73,2,0,0,6,8,1,0,0,1,3,11,0.5197846291960994
519253,79,-0.6767,0.559417989,7.64,6.42,2,0,0,0,2,1,0,1,0,1,4,0.5432056803069937
43551,61,-0.5646,0.355250305,10.46,18.17,6,1,0,0,7,2,7,0,3,6,12,0.683044482143755
45490,76,0.9779,0.539032828,5.43,7.49,2,0,0,2,6,1,0,0,2,1,5,0.4348321696950197
1264,27,0.9895,0.585916111,6.59,19.93,5,0,2,6,14,6,0,4,3,3,9,0.5786467770289759
361434,287,0.9153,0.647222222,11.04,7.48,2,0,1,2,3,0,0,1,0,0,8,0.4834773391374206
251052,22,0.9921,0.55067791,7.06,14.18,3,3,0,3,11,1,0,1,1,3,9,0.5010743452440751
743857,63,-0.8028,0.483888889,6.9,9.55,5,0,0,2,2,1,2,0,2,1,11,0.5730462694439585
762737,4,0.9801,0.642592593,8.07,3.51,1,0,0,1,4,0,0,2,0,1,3,0.35172531428065035
668113,5,0.9231,0.702314815,8.43,6.27,7,0,0,2,9,2,0,0,2,2,1,0.37234879558432565
63288,8,0.9761,0.442848124,8.18,10.31,4,0,1,2,11,2,1,2,6,1,7,0.4577818159678442
578742,164,-0.3109,0.498484848,8.52,5.24,1,0,0,0,2,0,0,0,1,1,6,0.5337163628465129
615045,1296,0.9865,0.606642512,6.87,19.92,10,0,1,2,16,0,0,1,3,3,11,0.8834107736754213
113610,29,0.8044,0.578125,13.02,3.57,1,0,0,0,0,0,0,0,0,1,4,0.37205527718814635
337175,112,0.7906,1.0,7.12,1.29,1,0,1,1,1,0,0,0,1,0,1,0.29619035505687025
579018,25,-0.2278,0.259722222,8.76,3.51,1,0,0,0,1,1,0,0,2,1,3,0.5039566083177255
672708,14,0.9382,0.547916667,6.06,5.24,2,0,0,0,4,1,0,0,3,1,6,0.3926179488370894
153172,20,0.9542,0.533280423,19.19,10.14,2,0,2,0,5,1,3,0,4,1,3,0.41914318189718297
668546,6,0.9865,0.556376679,6.4,12.74,2,0,0,3,6,1,0,0,3,3,12,0.4620428784848646
341976,48,0.9878,0.606296296,8.63,4.79,3,0,0,1,6,1,2,1,1,0,3,0.38187141786108425
571903,113,0.802,0.56,6.94,5.42,2,0,1,0,1,1,0,0,0,0,6,0.43937629837381853
472195,116,0.7845,0.4,4.7,3.7,2,0,0,0,1,0,1,0,0,1,2,0.44702134324077414
456016,3,0.9528,0.66,9.06,2.7,2,0,0,2,1,0,0,0,2,0,0,0.3154464358463095
374063,17,0.9964,0.612759367,8.07,15.91,3,0,2,2,11,2,0,1,4,3,5,0.499518072111918
441351,75,0.945,0.661111111,9.34,6.95,5,0,2,0,4,2,0,0,1,3,5,0.41656701645524513
257315,4,0.9994,0.572642233,9.47,53.62,14,2,5,18,26,5,4,2,7,14,21,0.8210405525827732
494593,23,0.7061,0.498895202,6.9,12.56,4,1,0,0,4,0,1,1,0,1,8,0.5121997382418422
224079,28,0.8288,0.581939033,8.11,27.53,11,0,1,6,16,10,2,2,2,7,15,0.6965341311856625
10213,7,0.978,0.696212121,11.59,8.93,5,0,0,0,8,2,0,0,1,1,5,0.41327594535684137
373103,4,0.4588,0.457875458,7.78,10.72,4,0,0,1,5,5,0,0,0,4,4,0.5342053356920673
4807,297,0.8858,0.4675,9.94,5.54,2,0,0,1,4,1,1,0,0,1,2,0.5106600567058764
534536,21,0.5574,0.614529915,7.5,11.63,1,0,0,4,5,1,1,2,1,0,6,0.46869377316662375
730458,88,0.9209,0.520289855,6.8,9.75,4,0,1,1,4,0,2,0,0,6,2,0.4694312576873571
223042,4,0.9896,0.477118979,10.2,21.96,8,0,1,3,14,1,0,0,1,8,9,0.598215883122098
242088,27,0.9781,0.577307692,9.53,9.11,4,0,0,0,4,1,0,0,6,2,3,0.41427649229174374
124281,3,0.4939,0.551839827,9.8,4.79,1,0,0,1,3,1,2,1,2,0,5,0.4002532660616197
764175,94,-0.4588,0.365740741,13.87,7.27,2,0,0,0,2,3,0,0,2,0,2,0.5729372965090498
86172,5,0.9246,0.533333333,10.64,5.86,1,0,0,5,3,1,0,0,2,0,5,0.3675890548674404
363949,10,-0.6705,0.540625,9.35,5.95,2,1,0,2,1,0,2,0,1,2,9,0.485148198110308
293012,188,0.945,0.754285714,13.24,4.38,1,0,0,0,5,2,0,0,0,1,2,0.4110466036839077
283066,1,0.9698,0.751298701,7.41,6.05,4,0,1,1,5,2,0,1,1,1,5,0.3650302922330762
619311,35,0.994,0.5751287,9.82,22.03,3,1,3,4,10,7,1,3,4,5,8,0.6043683793188548
568288,130,0.9477,0.527222222,7.0,4.52,3,0,0,2,3,2,0,0,1,0,2,0.42411898921975494
542811,134,0.8473,0.567676768,6.98,7.51,4,1,1,3,5,1,2,1,0,0,3,0.4498372062594029
674043,14,0.5994,0.51875,8.7,9.78,4,0,0,3,6,1,1,1,2,0,4,0.4568775705442182
94030,39,0.9169,0.56037415,13.96,9.14,4,0,0,2,4,3,1,1,0,1,5,0.446938764350568
725803,7,0.9851,0.59585034,7.41,8.96,2,1,0,1,10,1,2,0,2,1,5,0.4205918401263698
356060,35,0.9836,0.577638889,6.91,14.9,3,0,0,3,9,1,0,0,2,2,10,0.5001133791085981
233780,29,0.4404,0.42078373,5.92,3.33,1,4,0,0,2,0,0,0,0,2,1,0.4330283692714212
307186,88,0.7845,0.627489177,7.54,4.89,2,0,0,0,3,0,0,0,1,1,0,0.40371637662264126
576780,19,0.1531,0.35,4.68,3.92,1,0,0,1,1,0,0,0,0,2,3,0.46572673646692364
532777,23,0.9892,0.618181818,7.92,7.27,7,0,2,0,4,3,1,0,1,0,8,0.4124341795107377
608069,87,0.8957,0.364285714,8.19,3.14,1,1,0,0,3,0,0,0,1,1,2,0.4269314178583953
43482,13,-0.7742,0.493615702,9.3,14.13,4,0,0,0,3,2,4,0,3,1,11,0.6121186470850367
538288,17,0.9657,0.470981481,11.26,22.68,5,0,1,3,6,0,4,4,2,5,12,0.5911222953059556
682071,61,0.9618,0.517222222,7.45,10.69,4,0,1,0,4,0,0,0,0,2,4,0.4780782212773358
60524,25,0.9842,0.534848485,8.97,16.89,5,0,1,4,11,2,1,0,2,3,10,0.5244598804031745
313782,17,0.8979,0.535992063,7.74,7.74,5,0,0,1,4,3,0,1,0,0,4,0.4442108318853021
595703,329,0.6808,0.616666667,6.74,4.11,1,0,0,0,2,3,1,0,1,3,2,0.5065865126688103
270887,35,0.9719,0.61547619,8.67,5.64,4,0,0,0,3,1,0,2,3,0,2,0.38607938283950355
477527,31,0.9641,0.551785714,8.6,7.36,3,1,1,2,4,2,0,0,1,5,4,0.4184259829941556
675079,42,0.9822,0.647799423,6.47,3.26,1,0,1,1,6,1,0,0,2,0,2,0.35497608716775375
693889,18,0.946,0.55,10.82,7.33,2,0,0,3,2,4,1,0,1,0,1,0.41093705170039724
610535,991,0.9799,0.797407407,6.44,5.85,2,0,0,1,4,1,1,0,2,1,6,0.6788862983792078
245444,126,0.7579,0.6125,14.42,1.6,0,1,0,2,0,1,0,2,2,0,0,0.36618981987695143
541404,56,0.9801,0.591666667,8.58,6.33,3,0,0,3,7,0,0,0,1,2,2,0.3922875869924326
707540,16,0.9423,0.448412698,5.71,4.39,2,0,1,0,4,0,0,0,0,0,3,0.4045617248268985
592906,27,0.9638,0.567857143,7.0,2.73,1,0,0,0,3,3,0,0,1,1,0,0.37781136303216506
121249,11,0.9643,0.756696429,7.06,5.05,2,0,0,0,4,2,1,0,1,0,3,0.35715728724080936
517987,21,0.984,0.43510101,7.99,16.47,7,0,1,2,4,0,3,0,2,5,14,0.5247526139452158
718871,97,0.9657,0.563888889,17.51,17.22,6,2,0,3,9,3,3,1,2,8,11,0.5491977039877722
150900,5,0.9819,0.599503882,7.27,16.01,6,1,0,1,12,3,1,0,1,1,10,0.5272112237649519
194134,11,0.9901,0.591083829,6.98,21.67,10,2,1,1,11,2,2,1,3,3,12,0.5795767026610986
301067,29,0.9794,0.531666667,14.69,12.52,4,0,0,0,9,1,0,1,5,1,4,0.4716939155466498
575911,124,0.2598,0.491071429,6.44,5.39,2,0,0,0,0,2,0,0,0,0,5,0.4996714008733917
620364,57,0.9393,0.628333333,6.29,3.04,0,0,0,1,6,0,0,0,0,0,1,0.36771631653463965
290638,16,0.9787,0.467563636,9.2,19.71,5,0,0,0,8,0,5,3,0,2,2,0.577087677686412
762020,24,0.8555,0.453458694,10.3,12.03,7,0,1,2,6,3,1,3,3,2,5,0.4992792928250431
481992,25,0.9518,0.568831169,12.78,5.29,1,0,0,2,5,1,0,0,1,1,3,0.38025925245661124
98632,105,0.9929,0.449710448,7.38,27.85,13,2,1,9,18,6,2,3,4,8,23,0.7008032226076583
250722,7,0.9722,0.601666667,6.07,11.03,7,0,1,0,8,3,0,1,2,2,7,0.4679039438835452
429866,13,0.9723,0.773888889,12.55,3.66,1,1,0,1,3,2,1,0,1,3,5,0.32860950563731023
483376,83,0.9928,0.556140351,5.64,8.52,6,0,0,1,7,0,0,0,2,2,8,0.44681094111608977
161153,9,0.1421,0.52625744,8.13,22.06,3,1,0,5,7,2,2,3,2,4,9,0.6324748941433065
544332,329,0.9767,0.492378392,6.89,18.58,4,1,0,1,9,3,1,0,4,7,8,0.672851353000508
228739,24,0.9712,0.448181818,8.97,9.75,1,1,2,0,7,1,1,1,2,1,10,0.46928172217041136
256918,712,0.8688,0.472619048,5.95,5.76,4,0,0,0,3,0,0,1,1,3,1,0.6591751198058158
231704,44,0.9784,0.569861562,7.71,28.92,9,0,1,5,18,6,0,1,3,7,14,0.6941142867130904
391681,32,0.9432,0.583585859,9.42,2.37,0,0,0,0,0,0,0,0,0,0,2,0.35344367746204186
4866,8,0.9922,0.569423559,17.13,9.67,1,0,1,1,7,3,0,1,2,0,3,0.43337792848460904
184967,10,0.9843,0.540001139,6.84,9.08,4,0,1,3,6,1,0,2,2,1,6,0.42525749501931787
95438,33,0.9836,0.529580952,9.53,10.39,6,0,1,1,12,2,1,1,2,0,6,0.46807801948303523
729762,14,0.9883,0.416925976,10.52,28.88,4,1,2,2,16,2,0,0,0,8,14,0.7061419579370087
160552,3,0.8934,0.660571429,4.75,4.67,4,1,1,1,4,2,0,0,0,2,1,0.3733169778022691
9380,73,0.9868,0.611944444,10.68,7.9,2,0,4,0,6,0,0,1,2,3,5,0.41803079977233815
585964,106,0.9569,0.789777778,7.22,1.9,1,0,0,0,4,1,0,0,2,0,2,0.340468351811023
631655,32,0.9092,0.521303949,6.04,5.26,1,0,0,0,5,0,1,0,3,1,4,0.3979390501055311
503519,40,0.9299,0.577847153,7.69,10.71,4,0,0,3,11,0,1,0,2,1,9,0.4471954788264752
378499,29,0.9611,0.450454545,9.89,6.67,2,0,1,0,2,2,1,0,0,3,2,0.4362910717967459
376303,10,0.9854,0.496055556,8.49,15.95,5,1,1,0,4,11,0,2,1,5,15,0.6019470905971117
98392,66,0.9868,0.570724638,9.14,24.52,8,1,2,3,8,3,4,0,5,3,13,0.6056651330131939
285735,7,0.9022,0.339862155,10.73,25.72,5,0,0,3,5,0,7,3,6,5,9,0.6237702593171663
83300,39,0.926,0.427083333,8.05,3.78,1,0,0,1,4,1,0,1,1,2,0,0.408221265718095
634566,44,0.9382,0.561309524,7.37,2.94,1,0,0,0,5,2,0,0,0,0,4,0.3909955712525686
460274,14,0.9868,0.604166667,6.07,7.87,4,0,1,1,6,2,1,0,4,3,2,0.4016236423006906
547599,13,0.9891,0.534811735,18.23,26.16,7,0,0,16,10,0,1,1,1,3,8,0.537922928983107
475992,45,0.9934,0.668253968,9.41,11.84,1,0,3,5,4,2,3,0,2,2,8,0.4175448429403669
654225,272,0.2635,0.648333333,7.28,3.73,2,0,0,0,4,3,0,0,0,0,2,0.5107899212109848
468891,19,0.9565,0.453571429,7.7,4.67,3,0,1,1,6,1,0,0,1,0,4,0.40375239934446816
568498,13,0.9432,0.591666667,5.33,3.91,2,0,0,0,5,0,0,0,1,1,4,0.3722411596735798
567807,31,0.9096,0.65,12.72,12.16,3,0,1,0,2,1,0,1,3,1,6,0.4491603579854995
244612,42,0.8519,0.402954545,8.99,7.14,4,0,0,0,5,1,1,0,0,1,6,0.4650512386651334
155512,26,0.9846,0.617240693,10.36,12.05,4,0,2,2,9,1,1,0,1,5,13,0.45721096973204745
166987,23,0.9904,0.548201224,7.43,17.57,5,1,1,3,12,1,2,0,3,2,8,0.5230608081152499
457122,19,0.9804,0.675726496,8.1,4.99,0,0,1,2,6,0,0,0,1,1,4,0.35398575567350177
650476,23,0.9505,0.647402597,9.32,6.95,5,0,1,0,4,1,0,2,1,1,4,0.4005065686345992
415211,107,-0.7789,0.454080988,8.42,29.2,6,0,0,1,9,3,2,1,3,8,20,0.8104402864034809
173646,37,0.9517,0.763888889,8.28,2.7,1,0,0,0,3,1,0,1,1,0,0,0.3345583479333025
493057,29,0.997,0.550933766,10.53,31.39,10,0,1,5,27,2,1,4,2,6,17,0.7127077834667231
36413,3,0.9789,0.451260504,8.53,8.11,5,0,0,2,5,1,2,2,1,3,7,0.4336550960030896
138179,8,0.9919,0.479893087,8.7,15.19,5,0,0,5,7,1,3,0,2,4,4,0.48389949201269183
173590,31,0.8779,0.637443182,8.56,3.66,2,0,0,0,3,1,0,0,0,1,2,0.3728094039388179
554212,263,0.997,0.593571429,8.1,20.36,7,0,2,8,12,7,2,0,1,2,8,0.6412381917200374
753876,140,0.8701,0.503383459,11.01,26.21,7,0,1,5,9,2,1,0,4,6,15,0.666869452368381
620087,19,0.529,0.403246753,9.53,13.91,4,0,0,0,5,1,0,2,2,4,8,0.560732437159947
79380,26,0.8807,0.487662338,10.07,4.03,1,0,0,0,5,2,0,0,0,0,2,0.4103220850449893
13171,274,0.8074,0.525,12.22,3.31,1,0,0,0,0,1,0,0,2,0,2,0.46026964591551134
495108,20,0.9945,0.591844554,16.57,21.54,5,0,2,6,4,0,5,0,1,3,9,0.5105276285431611
156269,7,0.9493,0.617428571,12.29,4.04,5,0,0,0,6,1,0,0,0,0,3,0.36689924033861016
666135,112,0.9867,0.546052632,7.31,13.1,5,0,0,1,9,3,0,0,1,6,7,0.5404449455859578
503398,20,0.9755,0.807142857,7.37,3.16,2,0,1,0,6,1,0,0,0,1,2,0.331169669012701
645711,7,0.6705,0.709672619,8.11,4.19,1,0,1,0,4,1,0,1,0,1,3,0.37405267200180875
371671,15,0.9702,0.561599512,6.22,8.7,3,1,0,2,9,2,0,0,0,2,4,0.4416901930061701
157535,18,0.9337,0.709090909,6.34,3.0,0,0,0,0,3,1,0,0,1,0,3,0.34440549427084416
648888,21,0.965,0.752916667,8.0,6.51,1,0,1,0,2,1,0,1,1,2,4,0.37228953849909496
74527,46,0.8558,0.310179924,8.58,12.66,2,0,0,0,2,1,3,0,1,3,12,0.5419169202150828
170554,65,0.9915,0.520884354,12.97,15.63,4,0,0,4,9,0,1,0,3,0,10,0.5007601189346835
670073,10,0.9781,0.516666667,10.92,6.99,3,0,1,4,4,0,0,0,1,0,7,0.38484242323997125
152888,52,0.9231,0.561235734,8.0,4.91,1,1,0,0,5,1,0,0,3,0,3,0.39697223191504166
96728,10,0.9805,0.467798354,8.93,15.32,9,0,0,5,7,0,0,1,1,0,12,0.49845154640521355
464461,809,-0.4019,0.34858631,8.0,8.37,1,0,0,1,4,1,1,1,2,1,5,0.7923270623695656
538922,15,0.9869,0.543253968,8.99,7.98,2,0,1,0,5,2,0,0,2,0,8,0.4287954132878926
645241,24,0.9903,0.565686275,8.36,7.04,4,0,0,0,7,1,0,0,2,1,3,0.41310775101459873
511458,157,0.9353,0.528571429,6.84,7.62,0,0,0,0,5,1,2,0,0,1,6,0.4828519716663921
41598,6,0.8598,0.38610766,9.88,22.62,3,0,0,0,7,1,4,3,7,2,9,0.6123530875135234
282564,11,0.7906,0.988888889,12.44,1.5,1,0,0,0,1,0,0,0,1,0,1,0.27162749835948974
748063,45,0.9674,0.713209877,7.2,4.44,1,0,0,1,6,0,0,0,1,2,3,0.3586868019644233
411397,16,0.981,0.505,11.06,12.34,5,0,0,2,2,1,0,1,5,2,15,0.4587990580170684
399760,37,-0.1068,0.515909091,9.3,8.36,1,0,0,3,2,1,1,1,2,1,6,0.49181520649054755
678538,34,0.8429,0.467261905,4.33,6.67,8,0,0,0,4,3,2,0,1,0,1,0.44998499168580725
405895,112,0.9686,0.579166667,6.67,7.37,1,0,0,0,5,0,0,0,2,0,5,0.44087414428330635
686765,43,0.7269,0.555266955,7.84,7.55,2,0,0,1,4,2,0,1,1,1,6,0.45092770373729596
658270,16,0.9902,0.429866667,7.39,12.3,5,1,0,2,8,7,0,0,1,3,9,0.5366601991160181
134863,27,0.9371,0.414962121,9.23,7.39,1,0,0,0,6,2,0,0,1,4,5,0.4631195970847579
192595,8,0.9246,0.485906205,6.17,8.48,3,0,0,0,10,1,0,0,1,0,5,0.4570856582453717
135470,9,0.9442,0.479977273,9.44,10.75,3,0,2,1,4,3,1,3,0,0,8,0.4845115790471188
337632,30,0.9899,0.528484848,7.95,12.49,6,0,0,2,6,2,0,0,2,2,9,0.48338567460305804
585584,9,0.765,0.916666667,5.75,1.23,1,0,0,0,1,2,1,0,0,1,0,0.3008050987550476
404739,571,0.9914,0.525415445,8.62,19.23,4,1,3,1,9,3,3,1,2,1,13,0.7410268269586149
770521,41,0.9948,0.651814059,9.8,13.85,4,0,1,1,7,3,0,4,2,3,10,0.501284239333683
2658,6,0.9708,0.409915966,11.47,7.01,2,0,0,0,8,0,0,0,1,0,6,0.43521421193377263
684044,10,0.9485,0.779166667,6.62,3.54,3,0,1,0,4,0,0,0,1,1,2,0.32679946761629863
443107,9,0.9616,0.480454545,9.44,6.07,0,0,0,0,4,0,0,0,0,0,1,0.4108101049549275
434362,800,0.981,0.51125,7.26,13.63,4,0,1,1,7,2,2,0,1,0,8,0.752552609211608
209156,31,0.99,0.475380952,7.19,19.08,6,0,0,1,8,4,4,4,2,7,14,0.6009838476243988
516857,21,0.9808,0.588888889,6.48,6.39,3,0,0,3,6,1,0,0,0,2,4,0.3942216927212116
338054,7,0.9634,0.615275689,10.8,10.53,1,0,1,0,6,0,1,0,7,1,6,0.40617200565280676
557859,127,0.9886,0.640559441,11.76,13.98,6,0,2,3,6,3,2,1,4,5,9,0.49500314708408744
104521,1,0.9565,0.550694444,6.58,3.54,2,1,0,0,3,2,1,1,1,0,1,0.3758815617185703
341930,8,0.8245,0.476258117,7.24,22.55,8,0,2,2,11,3,1,2,2,4,10,0.6289085859631389
31485,36,0.9856,0.47516934,8.1,10.58,5,0,0,1,7,2,0,0,3,3,4,0.47473629010097784
545232,191,0.958,0.711153846,4.61,6.2,6,0,0,2,4,0,0,0,0,0,6,0.4261960326572165
54505,3,0.9166,0.719868927,11.48,15.16,5,0,1,5,4,0,3,3,8,2,5,0.40521099901157537
303697,28,0.9855,0.429274322,9.45,8.96,3,0,0,2,10,2,0,0,0,0,6,0.4716896327977629
259702,33,0.9022,0.675,12.44,1.87,1,0,0,0,1,3,0,1,0,0,1,0.3511806802480092
753739,109,-0.1124,0.613333333,5.15,1.81,2,0,0,0,4,0,0,0,0,0,1,0.4456867199751954
723322,69,0.1779,0.661904762,8.01,2.75,1,0,0,1,2,0,0,0,0,0,4,0.4036710649348069
121690,19,0.9301,0.585923972,13.14,11.14,2,0,2,0,4,2,0,2,3,1,6,0.45411554752692307
169501,20,0.9741,0.514027778,7.57,8.24,3,0,0,0,5,0,1,0,5,0,1,0.41176553685378436
126959,4,-0.3107,0.434722222,25.63,3.73,2,0,0,1,3,0,0,1,0,2,6,0.4513261830312678
562850,9,0.9729,0.595454545,7.24,3.57,4,0,1,1,2,0,0,0,0,1,1,0.3518580941994718
124959,9,0.7463,0.502678571,10.13,15.92,6,0,1,0,4,1,3,1,4,7,7,0.5236535560335918
597109,129,-0.6794,0.462037037,8.56,8.36,1,0,0,2,4,0,0,0,6,3,3,0.5591464166063633
14106,1386,0.836,0.608333333,7.86,5.88,2,0,1,3,2,2,0,0,0,1,2,0.8148562858468873
547477,13,0.9565,0.511742424,9.12,16.7,3,0,1,0,6,0,2,2,2,3,18,0.5360041797755458
51368,2,0.9915,0.544547258,10.07,11.5,2,0,1,0,7,1,2,1,0,4,12,0.4713841617219896
