,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
21697,1755.690949073993,5.0,0.8707,0.5349206349206349,11.35,3.23,6,0,0,0,1,1,1,0,0,0,2,0.503098919957262
10637,137.0144560188055,2.0,0.9735,0.5436609686609687,7.99,21.81,13,0,0,0,11,1,4,0,2,5,13,0.7740586695097115
6181,104.87751157395542,4.0,0.8689,0.513095238095238,10.2,10.3,11,2,1,5,2,0,0,1,1,0,1,0.6105560804078797
1124,12.496446759440005,4.0,0.7902,0.7833333333333333,7.05,2.94,1,0,0,3,3,2,1,0,0,1,1,0.370048010077553
3468,43.15900462958962,5.0,0.9789,0.724,8.02,5.21,4,0,0,2,6,1,0,0,2,0,1,0.45378749896380033
21978,27.72399305552244,3.0,0.7452,0.5323333333333333,6.8,11.94,7,0,5,3,7,1,0,0,2,1,2,0.7334756141483151
13774,91.88858796283604,5.0,0.6369,0.3,3.32,1.7,4,0,0,1,1,0,0,0,0,0,0,0.4723232818697559
8274,92.1670949072577,3.0,0.9801,0.5800000000000001,5.42,7.68,7,0,0,14,6,0,0,0,2,0,1,0.5090497169255677
4105,104.57604166632518,5.0,0.9779,0.6231481481481481,5.81,4.66,1,0,0,0,3,0,0,0,1,0,2,0.44275626172313254
14756,395.1316782408394,4.0,0.9393,0.7375,6.8,1.16,0,0,0,0,4,1,0,0,0,0,0,0.39312905867748354
20955,23.80810185149312,2.0,0.7184,0.5820328282828282,13.15,16.79,8,0,0,4,8,2,2,1,1,1,2,0.7125106606819566
18925,58.375011574011296,3.0,0.9136,0.4981481481481482,8.29,8.65,10,0,0,4,2,0,0,0,0,4,1,0.5410756599191086
23743,47.98505787039176,1.0,-0.0246,0.5092105263157896,8.65,9.7,1,1,1,1,4,0,0,2,1,4,0,0.5544314302008203
22547,33.13001157389954,4.0,0.8834,0.3299999999999999,3.58,1.42,0,1,0,0,2,0,0,1,1,1,0,0.415676476612645
11421,57.13853009277955,5.0,0.8271,0.5716666666666667,5.08,3.98,5,0,1,4,1,0,0,0,2,0,1,0.4345061608113067
25795,657.3085763892159,4.0,0.128,0.48,18.64,5.89,3,4,0,3,3,0,0,0,0,2,4,0.4587263093011039
24174,305.0713194445707,4.0,0.9855,0.6099362041467306,6.26,10.9,10,0,1,1,10,2,0,4,3,0,5,0.7105284107067137
21046,-3286.5176851851866,1.0,-0.8777,0.6666666666666666,6.56,3.13,1,0,0,0,0,0,0,0,0,0,2,0.30398740258258555
15523,166.9065277776681,3.0,0.8883,0.5264114357864358,11.11,10.4,4,2,0,0,5,1,0,2,2,3,2,0.557875528569404
4017,172.36469907406718,4.0,0.9628,0.5229166666666667,9.33,3.94,5,0,0,0,5,1,0,2,0,0,1,0.52707861447714
3590,-2406.9912499999627,1.0,-0.9084,0.6075,9.36,5.39,6,0,0,0,1,1,0,0,3,1,1,0.3627273597794476
11845,477.3879050924442,5.0,0.9807,0.5409863945578233,8.29,13.54,9,2,0,6,10,1,1,0,1,2,3,0.673821829296062
22707,101.84509259276092,1.0,0.7351,0.7527777777777778,6.0,2.1,0,0,1,1,1,0,1,0,6,0,0,0.2798677772422204
2318,33.90935185179114,4.0,0.8973,0.5974358974358973,6.86,10.97,9,0,2,2,3,0,1,2,0,2,2,0.6336907353165662
23325,119.69026620406656,4.0,0.7003,0.44375,9.24,4.98,3,0,1,1,0,0,0,1,2,2,0,0.4456176235981082
13694,172.84443287039176,4.0,0.9478,0.543235294117647,5.91,8.7,5,1,0,0,7,1,1,1,0,1,5,0.6004311612788702
19244,70.187905092258,4.0,0.9538,0.5380952380952381,7.97,3.16,2,0,0,3,1,1,0,0,1,1,0,0.4003049731356246
1594,1525.3426620368846,2.0,-0.8222,0.5875,7.28,7.61,1,0,0,0,0,5,0,0,1,1,2,0.59603980924245
10363,171.85763888899237,5.0,0.7717,0.4055555555555556,5.08,1.91,2,0,0,1,1,0,0,0,2,0,2,0.407153596182829
27723,251.70815972192213,2.0,0.6214,0.7000000000000001,10.62,3.06,1,0,0,0,1,0,0,0,0,0,2,0.4027937111326464
3062,65.83753472240642,1.0,0.1027,0.4507575757575757,5.15,7.59,7,0,0,1,2,0,0,0,1,1,0,0.5666758205047545
18813,126.31030092621222,4.0,0.9444,0.496969696969697,8.35,4.7,3,0,0,0,5,1,0,0,0,1,3,0.5135735398578348
24479,-1582.9795023147017,5.0,0.9886,0.5517676767676768,8.01,8.49,4,0,2,0,8,0,0,0,3,1,1,0.5177228327025816
25062,174.1055902778171,4.0,0.936,0.5833333333333334,5.53,2.06,4,0,0,1,4,0,0,0,1,0,1,0.4298547169790845
15025,52.96579861128703,4.0,0.9926,0.6271296296296297,10.16,16.76,15,0,3,9,7,2,3,2,1,1,4,0.754765844721738
19889,245.98670138884336,1.0,-0.0516,0.7000000000000001,4.3,1.98,0,0,0,0,2,1,0,0,0,0,1,0.41951125522207466
20609,100.8465277776122,4.0,0.9022,0.6375,16.4,1.45,2,0,1,1,1,0,0,0,0,0,1,0.376591316898307
18308,-1324.603090277873,5.0,0.9569,0.7132716049382717,15.54,10.24,3,0,1,0,6,1,1,0,0,2,0,0.4938837142579153
10097,752.7022685185075,3.0,0.9516,0.3578061224489796,8.42,17.17,13,1,1,2,11,0,2,0,0,2,8,0.8194924561629299
1145,321.93265046319,5.0,0.9442,0.8541666666666667,9.07,1.54,2,0,0,0,3,0,0,0,0,0,2,0.3609162699149332
23730,254.7999421292916,5.0,0.9943,0.596060606060606,10.12,10.09,3,1,1,0,9,0,0,1,4,1,2,0.5681306964763349
14419,66.95447916677222,5.0,0.927,0.6120454545454546,6.34,4.72,1,0,0,0,2,1,0,1,1,0,1,0.4498591424021351
23258,222.2237152773887,5.0,0.9565,0.6293209876543211,5.95,5.35,2,0,1,1,3,0,0,1,2,1,5,0.46006048806236627
14484,1236.9253587964922,5.0,0.0,0.0,8.8,2.72,3,0,0,0,1,0,0,0,0,1,0,0.5736950980914175
29471,195.02657407382503,3.0,-0.2865,0.3921717171717171,5.94,5.35,7,0,0,1,1,0,0,0,1,0,1,0.5392042611633332
24707,174.7054976853542,4.0,0.9652,0.63125,5.41,3.01,3,0,1,2,2,0,0,0,0,0,0,0.44792668762241417
3622,2071.1509606484324,4.0,0.9423,0.6900000000000001,9.82,1.87,0,0,0,0,4,1,0,0,0,0,1,0.4725113279743759
10767,243.26813657442108,1.0,-0.8724,0.3709803921568627,10.31,14.82,11,1,1,0,4,2,1,1,7,3,0,0.6566543628679476
16147,363.9792824075557,1.0,-0.872,0.4933333333333333,4.37,5.58,3,0,0,2,4,1,1,1,1,1,2,0.5290103924453033
26954,1321.971388889011,5.0,0.993,0.473670597694988,10.37,28.31,11,0,0,3,12,2,0,4,3,1,3,0.9170601655421114
26118,402.36907407362014,4.0,0.9442,0.66,4.8,1.65,2,0,0,0,3,0,0,0,2,0,0,0.38232215893519367
6648,6.02123842574656,5.0,0.5574,0.2233333333333333,8.5,4.69,4,0,0,1,1,2,1,1,0,3,0,0.49829504276400954
26788,491.08329861145467,4.0,0.9863,0.5677083333333333,6.98,7.65,9,0,2,0,7,1,0,1,0,2,1,0.6561046944259117
22371,58.23121527768672,4.0,0.9632,0.55325,5.83,10.27,9,0,1,6,5,0,1,1,1,0,7,0.6220174007666825
13329,677.8807986108586,4.0,0.9903,0.5144965277777779,8.42,15.6,7,0,0,0,9,0,0,7,2,4,11,0.7454586400343193
8945,769.759525462985,1.0,-0.5719,0.2787878787878788,4.91,6.17,4,0,0,0,3,2,1,3,0,1,0,0.6354371449587568
6871,6.856203703675419,2.0,0.6808,0.607,10.68,6.52,4,0,0,2,2,0,1,0,3,0,2,0.4261564232381271
26950,421.4340856480412,4.0,0.9633,0.6214285714285713,4.26,2.7,2,0,0,0,5,0,0,0,2,0,2,0.43113930025273645
24058,49.44663194427267,1.0,0.3163,0.5156926406926408,6.06,4.94,3,0,0,2,7,3,0,0,0,0,0,0.5745917939613022
27169,-2411.912442129571,5.0,0.9325,0.5,11.34,3.35,0,0,1,0,0,0,0,0,0,1,0,0.32879000225433663
25550,597.328726851847,5.0,0.99,0.5481481481481482,6.63,12.87,5,1,3,3,6,1,1,0,1,3,4,0.6765656306636371
28971,1159.9155208333395,3.0,0.128,0.3974431818181818,6.92,4.3,2,1,0,1,2,2,1,5,0,2,2,0.5412118832927102
25744,173.46277777804062,2.0,0.9847,0.5295959595959595,10.42,18.08,9,1,0,10,8,0,3,1,1,1,3,0.6979768822095374
2138,37.25979166664183,4.0,0.9794,0.5678571428571428,7.5,7.46,5,1,0,0,5,0,0,3,0,2,1,0.5482522678947964
19053,261.2105787037872,5.0,0.9451,0.5769074675324675,7.4,3.42,2,0,2,2,4,1,0,0,0,0,3,0.5076701800215201
16556,231.29973379615691,5.0,0.9783,0.611,7.62,3.63,3,0,2,0,6,1,1,0,0,0,3,0.5150733029779938
20080,9.711006944533436,5.0,0.9493,0.475,7.65,3.75,3,0,0,1,4,1,0,1,1,0,0,0.4784744653902323
24022,76.42307870369405,4.0,0.9364,0.4761410018552875,10.33,8.42,3,1,1,0,7,2,0,4,2,0,0,0.621054388689861
162,14.947777777910233,5.0,0.9493,0.601111111111111,6.18,8.36,1,0,1,3,5,0,0,0,0,0,4,0.5622329800880619
17092,192.9300810187124,2.0,0.6705,0.7277777777777779,9.42,1.18,4,0,0,0,2,1,0,0,0,0,0,0.3966171116639408
11662,193.49916666653007,4.0,0.9846,0.5863804713804716,6.02,19.01,16,0,1,14,4,0,1,1,0,2,17,0.7670979328251454
25536,313.3523379629478,4.0,0.975,0.4930050505050505,10.84,10.62,13,0,2,0,8,2,0,1,2,3,3,0.7033120837367526
7993,42.838576389011,5.0,0.9771,0.800952380952381,6.31,6.2,3,3,1,2,3,0,0,0,3,1,0,0.38671302325091955
11527,959.5614004628732,4.0,0.6921,0.6,8.02,2.06,2,0,0,1,4,1,1,0,2,0,1,0.4133256252696635
26558,349.51413194462657,5.0,0.93,0.5499999999999999,6.56,1.88,1,0,0,0,4,0,0,0,0,1,0,0.42306947012547397
12256,33.984571759123355,5.0,0.9902,0.5694444444444445,7.29,10.86,2,0,1,3,8,0,1,2,0,1,1,0.6223347841713074
24133,122.07025462947786,4.0,0.6832,0.6500000000000001,9.52,2.85,1,1,1,2,2,2,0,1,0,1,2,0.4264084659050135
5262,-1315.1859259260818,3.0,0.946,0.4671245421245421,6.6,7.39,8,1,0,1,5,2,1,0,0,0,5,0.550268289289446
15103,-1107.0107870372012,5.0,0.9274,0.4704545454545455,7.93,4.45,5,0,0,0,3,0,0,0,1,0,1,0.4420214320098397
11650,291.2771064816043,5.0,0.9526,0.5666666666666667,6.22,2.73,1,0,1,2,2,0,1,0,2,0,2,0.39079780496728733
15065,41.1413657409139,3.0,0.9524,0.5197422274695002,7.79,12.05,6,0,0,1,8,0,2,2,1,2,4,0.6261088010627202
13201,88.90792824048549,5.0,0.9246,0.5,4.62,1.18,1,0,1,0,3,1,0,0,0,2,0,0.42383020763187323
16153,1216.5549537036568,5.0,0.9914,0.5945845004668534,6.97,9.52,4,1,2,5,8,1,0,2,3,1,1,0.6309823137790325
22370,72.17570601869375,3.0,0.6904,0.3107843137254902,9.53,13.03,12,1,0,9,2,0,4,1,4,6,0,0.4797302776714536
3025,-2614.6864120368846,3.0,-0.3446,0.725,7.43,5.54,1,0,0,0,1,2,0,3,0,1,2,0.3763560813278282
14690,40.19462962960824,4.0,0.9931,0.5806766656766659,9.81,25.15,20,0,0,13,13,2,1,1,2,2,2,0.8648936269203283
15108,126.21592592587696,3.0,0.9771,0.4868265993265993,10.77,11.83,2,1,0,0,5,3,0,0,0,4,3,0.6185723615365103
16441,563.242407407146,5.0,0.9477,0.4444444444444444,5.75,2.1,0,0,1,1,3,0,0,0,1,0,2,0.4578695682859842
17050,543.5925347222947,3.0,0.9213,0.7222222222222223,8.04,2.59,3,0,1,3,4,0,0,0,0,0,0,0.4461973187169398
12318,53.95636574085802,1.0,0.4779,0.4011904761904762,9.48,3.61,4,0,0,1,0,0,0,0,2,0,1,0.44366177593654105
25106,492.6443634261377,5.0,0.9931,0.5317765567765569,8.97,11.75,5,0,1,0,10,2,2,0,0,2,3,0.6812604461740215
4099,212.5879513886757,5.0,0.4939,0.4983630952380952,9.65,9.65,10,0,0,0,1,1,0,0,0,1,5,0.6175431165545475
23179,45.90885416697711,1.0,-0.2887,0.4677083333333333,4.77,11.19,3,0,1,2,5,3,0,1,0,1,6,0.7052105017131115
9161,43.72759259259328,1.0,0.8074,0.5886002886002886,8.15,6.71,2,0,0,1,6,1,2,2,2,1,4,0.48021766067111576
22059,49.02716435166076,3.0,0.7709,0.5173314780457637,7.69,6.51,8,0,0,2,6,1,0,0,0,1,1,0.5782271571782883
3273,15.91799768526107,4.0,0.9828,0.657051282051282,8.73,9.62,4,0,0,1,3,1,1,0,1,0,1,0.5297550266756553
21789,741.044930555392,5.0,0.8658,0.6396666666666666,6.58,3.32,1,0,0,0,0,0,0,2,0,1,1,0.4246887381055373
19718,41.84098379639909,1.0,-0.9361,0.4777777777777777,8.0,13.53,5,0,1,1,2,0,2,0,2,0,0,0.6401899767868497
3717,77.30861111078411,5.0,0.981,0.383041958041958,12.56,9.52,6,0,0,0,2,0,0,0,0,0,2,0.6064672301971747
28929,32.9812499997206,5.0,0.9781,0.6530612244897959,5.41,3.8,0,0,0,0,1,0,0,0,0,0,0,0.4102830259053575
11893,76.97577546257526,1.0,0.6808,0.6500000000000001,5.15,1.67,3,0,0,1,2,0,0,0,0,0,0,0.4117109644604166
961,21.809120370540768,1.0,-0.0772,0.4599999999999999,8.03,4.64,1,0,1,0,1,0,1,0,0,0,2,0.49129889663035164
13901,467.3241203706712,4.0,0.7933,0.4843358395989975,8.78,11.9,12,0,0,0,5,1,1,1,0,2,8,0.6935377763005613
17266,18.195416667032987,1.0,-0.296,0.3541666666666666,11.94,1.45,1,0,0,0,2,1,0,0,0,0,0,0.45824325916594505
2311,-1804.4201388889924,5.0,0.9735,0.545600414078675,8.89,9.03,4,0,1,0,5,1,2,2,2,0,1,0.4842833571155173
2693,-2284.7661458333023,5.0,0.9921,0.6132653061224491,6.48,12.16,8,1,0,1,4,3,3,0,0,2,0,0.5009025564729253
23289,35.966874999925494,4.0,0.969,0.6053571428571429,11.14,9.11,3,0,0,0,4,1,1,1,0,4,1,0.5029020513682235
18545,39.77994212973863,2.0,-0.0,0.7097222222222223,6.78,3.57,2,0,0,1,0,0,2,0,1,1,1,0.34467827989641264
3556,15.150497685186563,5.0,-0.5975,0.3083333333333333,5.4,1.7,1,2,1,1,0,1,1,0,0,0,1,0.4435408485245543
29325,1043.7198495371267,4.0,0.5423,0.51,4.74,3.11,1,0,0,0,5,1,1,0,0,1,2,0.4951264948969868
6762,1947.879606481176,4.0,0.959,0.4785714285714286,9.0,4.72,2,0,2,2,3,0,0,0,0,3,1,0.556751745724371
20989,344.4832986108959,4.0,0.872,0.5974999999999999,10.78,2.75,1,0,2,0,3,1,0,0,0,0,1,0.4794369110508486
21687,282.71331018488854,5.0,0.9974,0.5251844938687045,8.76,26.65,38,0,4,1,17,1,0,4,0,0,12,0.9720859703488546
831,64.24233796307817,1.0,0.4599,0.5787037037037037,5.75,3.54,2,0,0,0,1,2,2,0,0,1,2,0.42187277172464077
7410,40.04216435179114,1.0,-0.8775,0.6352813852813853,6.47,4.83,4,0,0,0,1,1,0,1,0,0,0,0.5023645473514902
12587,-3295.8080671294592,4.0,0.9929,0.4794444444444444,8.69,17.7,2,0,1,2,10,1,1,0,0,0,3,0.6779802849737041
1352,33.58858796302229,1.0,-0.802,0.3999999999999999,6.78,3.58,2,0,0,0,2,0,0,0,0,1,2,0.4941067906374688
19423,351.099236110691,5.0,0.5106,1.0,8.75,1.06,1,0,1,0,0,0,0,0,0,0,0,0.31790033202569645
17867,255.06190972216427,3.0,0.7783,0.42,5.06,2.2,2,0,0,1,3,0,0,0,0,0,1,0.47167721331343726
2517,27.29730324074626,3.0,0.999,0.6208446012149714,6.79,50.47,15,2,2,9,35,4,6,7,4,6,17,0.9857693527921659
3417,29.94355324050412,2.0,0.8591,0.5234027777777778,5.85,18.72,1,0,0,2,7,0,0,2,3,6,11,0.6756347603245163
700,62.47421296313405,4.0,0.8858,0.5732,7.29,17.06,10,0,1,6,7,0,3,0,6,3,4,0.5984197280445364
25971,-908.6052430556156,1.0,-0.6331,0.496590909090909,4.37,5.1,2,0,0,2,4,0,1,0,2,0,3,0.44227197320559936
15804,80.33336805552244,4.0,0.9766,0.4378086419753086,13.71,14.4,5,0,2,2,5,4,1,1,3,2,10,0.693613377451648
21138,542.9050347222947,4.0,0.9525,0.3439393939393939,11.25,12.1,6,0,0,1,2,0,1,1,0,0,5,0.6701290473621976
16988,250.95195601833984,5.0,0.9509,0.5002380952380953,6.17,4.33,1,2,1,1,4,0,0,0,0,1,4,0.48371673646211727
11481,332.13877314841375,4.0,0.9705,0.587908496732026,7.91,7.95,10,0,0,2,9,1,0,3,0,1,1,0.6494196905466011
19320,264.47787037026137,5.0,0.8807,0.303125,8.59,8.7,12,2,0,4,2,1,0,1,0,2,3,0.6215498633516995
21526,13.602766203694046,1.0,-0.9386,0.339650974025974,8.61,23.61,15,0,0,4,2,0,4,0,6,6,1,0.6980734463067753
8938,105.46936342585832,5.0,0.9793,0.6672979797979799,7.34,11.69,7,0,2,2,8,2,0,3,2,0,5,0.6956028925012165
23460,226.9194791666232,4.0,0.9791,0.4659769859769859,12.65,15.04,9,0,4,4,11,0,2,1,0,3,4,0.7721998066018637
13964,209.6901504630223,3.0,0.9828,0.6391233766233767,10.17,13.09,2,1,1,2,9,4,0,2,2,4,4,0.650665610057052
3262,25.051030092407014,1.0,-0.25,0.3895833333333333,5.58,13.38,2,0,0,1,4,4,2,0,0,4,7,0.6628686795252492
2122,89.61930555524305,3.0,0.1531,0.4344444444444444,5.97,13.02,2,0,0,3,2,4,0,2,2,1,4,0.6630060207016795
3534,12.886828703805804,1.0,-0.25,0.6464285714285715,5.09,2.51,1,0,0,1,1,0,1,0,2,1,3,0.352170972666559
15138,34.82543981494382,5.0,0.9709,0.4866666666666667,7.27,5.57,3,0,0,0,5,1,0,0,0,0,1,0.5394837001772712
12418,-3126.6649537035264,3.0,0.4404,0.4000000000000001,3.72,1.69,0,0,0,1,0,1,0,0,0,1,0,0.30964444508471195
14727,95.9716550926678,5.0,0.8173,1.0,5.15,1.87,3,0,1,1,1,1,0,0,0,0,0,0.3541725864508684
26069,439.97840277757496,5.0,0.975,0.5847222222222223,9.31,8.26,3,0,2,5,4,0,0,1,0,4,5,0.5422277943637314
26752,133.72788194427267,1.0,0.2755,0.4125,5.71,4.76,5,0,0,0,0,0,0,0,1,3,1,0.4672170218598822
15499,142.2928703702055,4.0,0.9694,0.54106737012987,8.57,22.86,20,2,0,12,10,0,2,9,1,0,4,0.8569373186104615
1458,1485.6988194445148,3.0,0.9709,0.4966441604372638,9.2,15.15,7,0,0,1,7,4,0,0,3,3,0,0.7391628573809323
9211,349.09820601856336,1.0,0.0599,0.5964052287581699,12.16,9.23,3,1,0,0,1,1,2,3,4,3,0,0.43416803049382124
10482,202.7042824071832,5.0,0.9601,0.7714285714285714,3.8,1.62,0,0,0,1,2,0,0,1,0,0,3,0.36964595874328426
2116,65.00986111070961,1.0,-0.9426,0.6279166666666667,8.8,20.79,2,0,0,0,4,0,2,1,2,3,16,0.7063905728677993
22586,1522.105729166884,3.0,0.8417,0.5347222222222223,2.4,0.76,1,0,1,0,2,0,0,0,0,0,1,0.4842438775168021
17429,377.48668981483206,2.0,0.9467,0.4745098039215687,6.12,9.7,3,1,0,3,6,0,1,0,0,0,7,0.6139800289010163
19030,88.65423611085862,4.0,0.9505,0.4880952380952381,10.12,10.28,6,0,0,4,3,3,0,2,0,1,2,0.6318444426342821
11638,-2411.2478125002235,4.0,0.7669,0.5918518518518519,9.15,4.04,2,0,1,1,3,1,0,1,1,2,0,0.35240299115391394
14503,982.5217245374806,3.0,0.8653,0.593068783068783,13.27,10.17,8,1,0,0,5,1,4,0,1,0,2,0.5640365412994144
9917,61.67354166647419,5.0,0.9083,0.4272727272727273,10.48,4.44,4,0,0,2,3,1,0,0,0,1,0,0.48885415054926884
19348,146.4486921299249,5.0,0.7717,0.6025,8.0,2.73,4,0,0,3,2,0,0,0,0,0,1,0.42141544532413244
7706,-938.1881134258584,4.0,0.872,0.5792207792207792,7.67,6.36,1,0,0,0,3,0,1,0,1,0,4,0.4273860742500578
22093,79.80564814805984,4.0,0.9517,0.500625,7.81,8.49,1,1,0,2,4,0,0,1,1,0,2,0.5401507087106417
7146,9.481736110989004,2.0,0.7184,0.82,6.17,4.23,3,0,1,2,0,1,0,0,1,0,0,0.40939397863762134
11664,124.74751157406718,1.0,0.2834,0.5375290514083616,7.54,36.03,26,8,3,2,10,2,2,4,5,9,8,0.924756463998611
12292,255.47262731473893,5.0,0.91,0.5033333333333333,5.8,2.81,6,0,0,1,5,0,0,0,0,2,1,0.4726401191932579
26095,571.5865740743466,4.0,0.8191,0.6805555555555556,8.28,6.45,4,1,0,0,6,0,0,0,1,2,3,0.49505677416899113
5961,84.59717592597008,3.0,0.8484,0.7341269841269842,7.05,4.8,2,0,1,3,4,0,1,1,4,0,0,0.38400600701307785
11454,559.366585648153,1.0,-0.8503,0.465,9.43,7.36,5,0,1,0,1,1,0,0,0,1,0,0.6057074404271209
20487,-1192.917314814869,4.0,0.8402,0.5986531986531987,8.76,3.5,5,0,1,1,2,0,0,2,0,0,1,0.43284304726961337
10237,76.26944444468245,5.0,0.9958,0.5057219662058372,9.53,19.14,2,0,0,5,6,1,2,1,10,1,6,0.5624275029896059
3802,1529.2550231483765,5.0,0.9753,0.5742207792207792,8.92,6.89,0,0,0,0,4,1,0,0,0,2,2,0.5476985624493269
15424,462.8294097222388,5.0,0.9911,0.5778708133971292,12.06,8.26,3,0,0,1,6,0,2,0,3,0,1,0.4795851571361751
6561,-1467.7204398149624,1.0,-0.6249,0.16875,8.47,6.63,3,1,0,4,3,0,1,1,1,1,5,0.5014523145774695
1439,143.88329861080274,3.0,0.93,0.448015873015873,7.64,6.58,9,1,0,3,4,1,0,0,0,0,4,0.5884857049116223
14308,167.00629629613832,3.0,0.7009,0.4556084656084656,7.27,6.67,5,1,1,3,4,0,0,4,0,0,3,0.6001215232084383
23244,101.8025347222574,5.0,0.9712,0.6900000000000001,31.98,4.85,6,0,1,2,9,0,0,1,0,1,0,0.46928960874402087
21527,-2695.1042592590675,5.0,0.7841,0.5063492063492063,8.72,6.48,4,0,0,2,3,3,0,0,1,0,4,0.4330160539175164
85,192.15309027768672,3.0,0.8588,0.4111111111111111,6.9,9.43,2,0,0,3,3,1,2,0,0,0,1,0.5706384888057549
11912,679.2051157406531,5.0,0.9811,0.5746753246753247,7.36,7.62,9,0,0,2,7,3,0,1,0,1,3,0.6442353395647666
1300,166.7919560186565,3.0,-0.0772,0.4770833333333333,6.43,5.71,3,0,0,0,1,0,0,0,0,3,0,0.4815515426046003
24892,52.38953703735024,5.0,0.9719,0.512880291005291,7.75,14.23,13,0,1,2,7,0,3,3,0,2,6,0.7091756375123325
13331,301.39952546264976,3.0,0.4934,0.5762289562289563,8.31,12.69,17,1,0,1,6,2,0,0,1,1,2,0.7263942920157722
28483,693.1095486111008,5.0,0.8779,0.97,5.67,1.09,3,0,1,0,2,0,0,0,0,0,0,0.3674528451398192
24034,-2397.6744907405227,5.0,0.9186,0.5611538461538462,9.85,7.04,8,0,0,1,2,0,2,2,2,0,2,0.3825180475814584
14702,207.8706018519588,3.0,0.9612,0.3941838334079712,8.6,16.26,5,1,0,4,6,2,3,1,0,0,7,0.7235342172903595
28155,344.7910532406531,3.0,0.877,0.4174242424242425,9.89,13.91,10,0,1,0,3,1,0,1,0,7,7,0.687066064580682
12333,220.98081018496305,5.0,0.969,0.3731699346405229,7.78,13.56,8,0,0,1,4,1,5,0,0,0,3,0.6432982114577969
21744,760.392662037164,5.0,0.7096,0.8181818181818182,4.72,2.84,3,0,0,0,3,0,1,0,0,1,1,0.3947171652867032
13395,26.113263888750225,5.0,0.9889,0.5524333999334,9.1,17.23,18,0,1,11,7,3,0,2,4,0,3,0.7694567812091321
24641,73.0021412037313,3.0,0.9577,0.4863095238095238,10.34,12.44,2,0,0,3,7,0,0,1,0,2,2,0.6419671421962093
16678,453.8754398147576,3.0,0.6177,0.5396825396825397,8.34,4.44,4,0,2,0,1,0,0,1,1,0,3,0.5210253337519769
1168,160.02586805587634,1.0,-0.765,0.6312500000000001,3.63,2.69,4,1,0,0,0,1,0,4,0,0,0,0.4727951579821665
28770,417.9357986110263,3.0,-0.7369,0.5428571428571429,6.56,1.78,4,1,0,1,0,0,0,1,0,1,0,0.4239121261824247
3960,644.2559259259142,5.0,0.9821,0.6854166666666668,10.05,5.42,3,0,0,0,4,0,0,0,0,1,0,0.47807407060612567
17119,146.89498842600733,5.0,0.7964,0.4722222222222221,12.0,2.82,3,0,1,1,0,0,0,0,1,0,4,0.4286633207227679
15041,-2429.706747685093,4.0,0.2023,0.36,6.0,1.9,3,0,0,0,2,0,0,0,0,0,1,0.3777740892854156
28104,250.1704861111939,2.0,0.8807,0.4452347652347651,5.27,6.73,3,0,0,1,5,0,0,0,0,0,5,0.5847557281559758
21280,101.5326620368287,4.0,0.9538,0.5874999999999999,6.3,2.85,1,1,2,1,3,1,0,2,0,1,2,0.47321064793136663
25687,474.926226851996,4.0,0.0449,0.5113636363636364,9.89,6.79,6,0,0,1,7,1,0,2,0,0,3,0.6236673512563238
23266,61.16768518509343,1.0,0.9744,0.3811827458256029,7.03,17.0,15,1,1,3,7,1,2,3,4,4,9,0.7371630360177955
5643,166.4503472223878,3.0,0.9313,0.4727855477855478,9.04,5.86,7,0,0,0,7,1,0,0,0,0,2,0.5981989184314619
12354,28.18806712981313,2.0,0.9371,0.6063333333333334,6.55,5.39,3,0,0,5,5,0,0,0,0,0,3,0.49595741647136976
12662,725.1121759256348,4.0,0.9756,0.6530612244897959,11.43,5.13,3,0,3,2,3,3,0,0,0,3,2,0.5344266814778014
24101,32.73618055554107,2.0,0.9549,0.475,8.19,7.3,4,0,0,0,3,1,0,0,2,2,2,0.5118076038603423
7245,432.8515856480226,5.0,0.3612,0.4888888888888889,7.43,4.03,5,0,0,0,2,0,0,0,0,0,1,0.5038991086228276
7719,81.10859953705221,1.0,-0.647,0.3851851851851852,5.64,9.64,6,0,0,13,2,0,2,0,5,3,0,0.438089963157623
8274,92.1670949072577,3.0,0.9801,0.5800000000000001,5.42,7.68,7,0,0,14,6,0,0,0,2,0,1,0.5090497169255677
16804,716.3086805553176,4.0,0.6249,0.6446969696969698,5.8,3.38,2,0,0,0,2,1,0,1,0,1,5,0.46382223158833197
25039,479.0775115741417,4.0,0.9294,0.5726190476190476,6.4,5.02,6,0,1,1,2,2,0,0,0,1,3,0.5415051884539244
17046,126.23424768494442,4.0,0.8979,0.5925,6.17,4.86,2,3,1,0,1,0,1,1,2,1,0,0.3980314114486113
8281,964.5025231479668,4.0,0.9879,0.4034232804232804,8.0,23.45,19,1,3,2,8,1,2,0,2,1,5,0.8944498909871224
6690,58.7376736109145,5.0,0.0,0.4545454545454545,5.67,1.07,0,0,0,0,1,0,1,0,0,0,0,0.38793218441960436
11609,759.3088078703731,2.0,-0.5709,0.4944444444444444,11.76,3.45,1,0,0,0,2,0,0,0,2,0,1,0.45176127888351536
26204,628.8238078705035,1.0,-0.9694,0.5601449275362319,9.65,19.54,27,1,1,0,4,0,2,3,8,1,0,0.7761667897327759
